unit_id,unit_type,agency,dispatch_group,beat,station_id,pair_unit_id,default_attributes,default_m_skill,typical_als_equipment,attribute_source
C911C,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C912,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C912B,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C912C,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C913,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C913B,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C913C,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C914,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C914B,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C915,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C915B,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C915C,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C915D,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C916,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C916B,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C916C,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C917,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C917B,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C917C,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C919,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C919B,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C919C,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C920,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C920B,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C920C,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C921,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C921B,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C921C,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C922,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C922B,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C922C,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C923,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C923B,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C923C,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C923D,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C924,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C924B,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C924C,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C930,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C950,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C950B,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C950C,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
C951,VC,FIRE,F1,900,900,,,0,,Unknown / not modeled
CA114,ADM,FIRE,F1,100,100,,,0,,Unknown / not modeled
CA201,ADM,FIRE,F1,206,206,,,0,,Unknown / not modeled
CA321,ADM,FIRE,F1,301,301,,,0,,Unknown / not modeled
CA400,ADM,FIRE,F1,418,418,,,0,,Unknown / not modeled
CA401,OPS,FIRE,F1,444,444,,,0,,Unknown / not modeled
CAN103,ADM,FIRE,F1,108,108,,,0,,Unknown / not modeled
CAN106,ADM,FIRE,F1,106,106,,,0,,Unknown / not modeled
CAN400,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
CAN402,CAN,FIRE,F1,402,402,,,0,,Unknown / not modeled
CAN408,CAN,FIRE,F1,408,408,,,0,,Unknown / not modeled
CAN413,CAN,FIRE,F1,413,413,,,0,,Unknown / not modeled
CAN417,CAN,FIRE,F1,417,417,,,0,,Unknown / not modeled
CAN422,CAN,FIRE,F1,422,422,,,0,,Unknown / not modeled
CAN422B,CAN,FIRE,F1,422,422,,,0,,Unknown / not modeled
CAN490,CAN,FIRE,F1,415,415,,,0,,Unknown / not modeled
CAN490B,CAN,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
CAN524,CAN,FIRE,F1,524,524,,,0,,Unknown / not modeled
CAN525,CAN,FIRE,F1,525,525,,,0,,Unknown / not modeled
CAN601,CAN,FIRE,F1,601,601,,,0,,Unknown / not modeled
CAN611,CAN,FIRE,F1,611,611,,,0,,Unknown / not modeled
CAN612,CAN,FIRE,F1,611,611,,,0,,Unknown / not modeled
CAN613,CAN,FIRE,F1,613,613,,,0,,Unknown / not modeled
CAN705,CAN,FIRE,F1,705,705,,,0,,Unknown / not modeled
CAN708,CAN,FIRE,F1,708,708,,,0,,Unknown / not modeled
CAN709,CAN,FIRE,F1,709,709,,,0,,Unknown / not modeled
CAN714,CAN,FIRE,F1,714,714,,,0,,Unknown / not modeled
CAN717,CAN,FIRE,F1,717,717,,,0,,Unknown / not modeled
CAN733,CAN,FIRE,F1,733,733,,,0,,Unknown / not modeled
CAN740,CAN,FIRE,F1,740,740,,,0,,Unknown / not modeled
CAN801,CAN,FIRE,F1,800,800,,,0,,Unknown / not modeled
CAN802,CAN,FIRE,F1,800,800,,,0,,Unknown / not modeled
CAN810,CAN,FIRE,F1,810,810,,,0,,Unknown / not modeled
CAN819,CAN,FIRE,F1,819,819,,,0,,Unknown / not modeled
CAN839,CAN,FIRE,F1,839,839,,,0,,Unknown / not modeled
CAN901,CAN,FIRE,F1,900,900,,,0,,Unknown / not modeled
CAP600,ADM,FIRE,F1,600,600,,,0,,Unknown / not modeled
CAP670,ADM,FIRE,F1,600,600,,,0,,Unknown / not modeled
CAP671,ADM,FIRE,F1,600,600,,,0,,Unknown / not modeled
CAP690,ADM,FIRE,F1,600,600,,,0,,Unknown / not modeled
CAP691,ADM,FIRE,F1,600,600,,,0,,Unknown / not modeled
CAPT371,BCNR,FIRE,F1,302,302,,,0,,Unknown / not modeled
CAPT391,BCNR,FIRE,F1,302,302,,,0,,Unknown / not modeled
CAR612,ADM,FIRE,F1,612,612,,,0,,Unknown / not modeled
CAR614,ADM,FIRE,F1,614,614,,,0,,Unknown / not modeled
CAR615,ADM,FIRE,F1,615,615,,,0,,Unknown / not modeled
CAR617,ADM,FIRE,F1,617,617,,,0,,Unknown / not modeled
CAR625,ADM,FIRE,F1,625,625,,,0,,Unknown / not modeled
CAR625B,ADM,FIRE,F1,625,625,,,0,,Unknown / not modeled
CAR635,ADM,FIRE,F1,635,635,,,0,,Unknown / not modeled
CAR903,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
CAR905,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
CAR906,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
CAR909,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
CAR911,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
CAR915,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
CAR919,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
CAR920,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
CAR921,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
CAR922,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
CAR930,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
CD800,ADM,FIRE,F1,800,800,,,0,,Unknown / not modeled
CERT490,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
CFFC,FC,FIRE,F1,403,403,,,0,,Unknown / not modeled
CFOC,AC,FIRE,F1,403,403,,,0,,Unknown / not modeled
CG,ADM,FIRE,F1,400,400,,,0,,Unknown / not modeled
CH501,ADM,FIRE,F1,501,501,,,0,,Unknown / not modeled
CH502,ADM,FIRE,F1,502,502,,,0,,Unknown / not modeled
CH503,ADM,FIRE,F1,503,503,,,0,,Unknown / not modeled
CH504,ADM,FIRE,F1,504,504,,,0,,Unknown / not modeled
CH505,ADM,FIRE,F1,505,505,,,0,,Unknown / not modeled
CH506,ADM,FIRE,F1,506,506,,,0,,Unknown / not modeled
CH507,ADM,FIRE,F1,507,507,,,0,,Unknown / not modeled
CHP401,ADM,FIRE,F1,HQ,HM,,,0,,Unknown / not modeled
CHP402,ADM,FIRE,F1,HQ,HM,,,0,,Unknown / not modeled
CHP403,ADM,FIRE,F1,HQ,HM,,,0,,Unknown / not modeled
CHP404,ADM,FIRE,F1,HQ,HM,,,0,,Unknown / not modeled
CHP405,ADM,FIRE,F1,HQ,HM,,,0,,Unknown / not modeled
CHP406,ADM,FIRE,F1,HQ,HM,,,0,,Unknown / not modeled
CHP407,ADM,FIRE,F1,HQ,HM,,,0,,Unknown / not modeled
CHP410,ADM,FIRE,F1,HQ,HM,,,0,,Unknown / not modeled
CHP412,ADM,FIRE,F1,HQ,HM,,,0,,Unknown / not modeled
CHP414,ADM,FIRE,F1,HQ,HM,,,0,,Unknown / not modeled
CHP417,ADM,FIRE,F1,HQ,HM,,,0,,Unknown / not modeled
CHP419,ADM,FIRE,F1,HQ,HM,,,0,,Unknown / not modeled
CHP601,ADM,FIRE,F1,601,601,,,0,,Unknown / not modeled
CHP601B,ADM,FIRE,F1,601,601,,,0,,Unknown / not modeled
CHP601C,ADM,FIRE,F1,601,601,,,0,,Unknown / not modeled
CHP602,ADM,FIRE,F1,602,602,,,0,,Unknown / not modeled
CHP602B,ADM,FIRE,F1,602,602,,,0,,Unknown / not modeled
CHP602C,ADM,FIRE,F1,602,602,,,0,,Unknown / not modeled
CHP603,ADM,FIRE,F1,603,603,,,0,,Unknown / not modeled
CHP604,ADM,FIRE,F1,604,604,,,0,,Unknown / not modeled
CHP606,ADM,FIRE,F1,606,606,,,0,,Unknown / not modeled
CHP606B,ADM,FIRE,F1,606,606,,,0,,Unknown / not modeled
CHP606C,ADM,FIRE,F1,606,606,,,0,,Unknown / not modeled
CHP606E,ADM,FIRE,F1,606,606,,,0,,Unknown / not modeled
CHP606F,ADM,FIRE,F1,606,606,,,0,,Unknown / not modeled
CHP609,ADM,FIRE,F1,609,609,,,0,,Unknown / not modeled
CHP609B,ADM,FIRE,F1,609,609,,,0,,Unknown / not modeled
CHP609C,ADM,FIRE,F1,609,609,,,0,,Unknown / not modeled
CHP609D,ADM,FIRE,F1,609,609,,,0,,Unknown / not modeled
CHP612,ADM,FIRE,F1,612,612,,,0,,Unknown / not modeled
CHP612B,ADM,FIRE,F1,612,612,,,0,,Unknown / not modeled
CHP613,ADM,FIRE,F1,613,613,,,0,,Unknown / not modeled
CHP613B,ADM,FIRE,F1,613,613,,,0,,Unknown / not modeled
CHP613C,ADM,FIRE,F1,613,613,,,0,,Unknown / not modeled
CHP613D,ADM,FIRE,F1,613,613,,,0,,Unknown / not modeled
CHP614,ADM,FIRE,F1,614,614,,,0,,Unknown / not modeled
CHP614B,ADM,FIRE,F1,614,614,,,0,,Unknown / not modeled
CHP615,ADM,FIRE,F1,615,615,,,0,,Unknown / not modeled
CHP615B,ADM,FIRE,F1,615,615,,,0,,Unknown / not modeled
CHP615C,ADM,FIRE,F1,615,615,,,0,,Unknown / not modeled
CHP615D,ADM,FIRE,F1,615,615,,,0,,Unknown / not modeled
CHP615E,ADM,FIRE,F1,615,615,,,0,,Unknown / not modeled
CHP615F,ADM,FIRE,F1,615,615,,,0,,Unknown / not modeled
CHP615G,ADM,FIRE,F1,615,615,,,0,,Unknown / not modeled
CHP615H,ADM,FIRE,F1,615,615,,,0,,Unknown / not modeled
CHP615I,ADM,FIRE,F1,615,615,,,0,,Unknown / not modeled
CHP617,ADM,FIRE,F1,617,617,,,0,,Unknown / not modeled
CHP618,ADM,FIRE,F1,618,618,,,0,,Unknown / not modeled
CHP618B,ADM,FIRE,F1,618,618,,,0,,Unknown / not modeled
CHP618C,ADM,FIRE,F1,618,618,,,0,,Unknown / not modeled
CHP618D,ADM,FIRE,F1,618,618,,,0,,Unknown / not modeled
CHP618E,ADM,FIRE,F1,618,618,,,0,,Unknown / not modeled
CHP625B,ADM,FIRE,F1,625,625,,,0,,Unknown / not modeled
CHP625C,ADM,FIRE,F1,625,625,,,0,,Unknown / not modeled
CHP625D,ADM,FIRE,F1,625,625,,,0,,Unknown / not modeled
CL502,ADM,FIRE,F1,502,502,,,0,,Unknown / not modeled
CL504,ADM,FIRE,F1,504,504,,,0,,Unknown / not modeled
CL522,ADM,FIRE,F1,522,522,,,0,,Unknown / not modeled
CM125,ADM,FIRE,F1,100,100,,,0,,Unknown / not modeled
CMD601,ADM,FIRE,F1,601,601,,,0,,Unknown / not modeled
CMD602,ADM,FIRE,F1,602,602,,,0,,Unknown / not modeled
CMD606,ADM,FIRE,F1,606,606,,,0,,Unknown / not modeled
CMD608,ADM,FIRE,F1,608,608,,,0,,Unknown / not modeled
CMD609,ADM,FIRE,F1,609,609,,,0,,Unknown / not modeled
CMD611,ADM,FIRE,F1,611,611,,,0,,Unknown / not modeled
CMD613,ADM,FIRE,F1,613,613,,,0,,Unknown / not modeled
CMD615,ADM,FIRE,F1,615,615,,,0,,Unknown / not modeled
CMD617,ADM,FIRE,F1,617,617,,,0,,Unknown / not modeled
CMD618,ADM,FIRE,F1,618,618,,,0,,Unknown / not modeled
CMD620,ADM,FIRE,F1,620,620,,,0,,Unknown / not modeled
CO501,ADM,FIRE,F1,501,501,,,0,,Unknown / not modeled
CO502,ADM,FIRE,F1,502,502,,,0,,Unknown / not modeled
CO503,ADM,FIRE,F1,503,503,,,0,,Unknown / not modeled
CO504,ADM,FIRE,F1,504,504,,,0,,Unknown / not modeled
CO505,ADM,FIRE,F1,505,505,,,0,,Unknown / not modeled
CO506,ADM,FIRE,F1,506,506,,,0,,Unknown / not modeled
CO507,ADM,FIRE,F1,507,507,,,0,,Unknown / not modeled
CO508,ADM,FIRE,F1,508,508,,,0,,Unknown / not modeled
CO509,ADM,FIRE,F1,509,509,,,0,,Unknown / not modeled
CO510,ADM,FIRE,F1,510,510,,,0,,Unknown / not modeled
CO511,ADM,FIRE,F1,511,511,,,0,,Unknown / not modeled
CO512,ADM,FIRE,F1,512,512,,,0,,Unknown / not modeled
CO513,ADM,FIRE,F1,513,513,,,0,,Unknown / not modeled
CO514,ADM,FIRE,F1,514,514,,,0,,Unknown / not modeled
CO515,ADM,FIRE,F1,515,515,,,0,,Unknown / not modeled
CO516,ADM,FIRE,F1,516,516,,,0,,Unknown / not modeled
CO525,ADM,FIRE,F1,525,525,,,0,,Unknown / not modeled
CO526,ADM,FIRE,F1,526,526,,,0,,Unknown / not modeled
CODE600,ADM,FIRE,F1,600,600,,,0,,Unknown / not modeled
COM300,COM,FIRE,F1,301,301,,,0,,Unknown / not modeled
COM301,COM,FIRE,F1,301,301,,,0,,Unknown / not modeled
COM302,COM,FIRE,F1,302,302,,,0,,Unknown / not modeled
COM303,COM,FIRE,F1,303,303,,,0,,Unknown / not modeled
COM305,COM,FIRE,F1,301,301,,,0,,Unknown / not modeled
COM306,COM,FIRE,F1,301,301,,,0,,Unknown / not modeled
COM400,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM401,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM402,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM403,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM404,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM405,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM406,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM407,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM408,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM409,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM410,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM411,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM412,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM413,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM414,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM415,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM416,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM417,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM418,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM419,COM,FIRE,F1,445,445,,,0,,Unknown / not modeled
COM420,COM,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
COM426,COM,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
COM433,COM,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
COM439,COM,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
COM443,COM,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
COM451,COM,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
COM452,COM,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
COM453,COM,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
COM454,COM,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
COM461,COM,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
COM462,COM,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
COM463,COM,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
COM464,COM,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
COM465,COM,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
COM499,COM,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
COM501,COM,FIRE,F1,500,500,,,0,,Unknown / not modeled
COM502,COM,FIRE,F1,500,500,,,0,,Unknown / not modeled
COM503,COM,FIRE,F1,500,500,,,0,,Unknown / not modeled
COM504,COM,FIRE,F1,500,500,,,0,,Unknown / not modeled
COM505,COM,FIRE,F1,500,500,,,0,,Unknown / not modeled
COM506,COM,FIRE,F1,500,500,,,0,,Unknown / not modeled
COM507,COM,FIRE,F1,500,500,,,0,,Unknown / not modeled
COM508,COM,FIRE,F1,500,500,,,0,,Unknown / not modeled
COM509,COM,FIRE,F1,500,500,,,0,,Unknown / not modeled
COM510,COM,FIRE,F1,500,500,,,0,,Unknown / not modeled
COM512,COM,FIRE,F1,500,500,,,0,,Unknown / not modeled
COM513,COM,FIRE,F1,500,500,,,0,,Unknown / not modeled
COM514,COM,FIRE,F1,500,500,,,0,,Unknown / not modeled
COM515,COM,FIRE,F1,500,500,,,0,,Unknown / not modeled
COM516,COM,FIRE,F1,500,500,,,0,,Unknown / not modeled
COM600,COM,FIRE,F1,600,600,,,0,,Unknown / not modeled
COM601,COM,FIRE,F1,600,600,,,0,,Unknown / not modeled
COM602,COM,FIRE,F1,600,600,,,0,,Unknown / not modeled
COM603,COM,FIRE,F1,600,600,,,0,,Unknown / not modeled
COM651,COM,FIRE,F1,600,600,,,0,,Unknown / not modeled
COM652,COM,FIRE,F1,600,600,,,0,,Unknown / not modeled
COM653,COM,FIRE,F1,600,600,,,0,,Unknown / not modeled
CRR401,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
CRR402,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
CRT401,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
CRT402,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
CRT443,ADM,FIRE,F1,443,443,,,0,,Unknown / not modeled
CSU400,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU401,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU402,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU403,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU404,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU405,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU406,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU407,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU408,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU409,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU410,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU411,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU412,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU413,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU414,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU415,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU443,CSU,FIRE,F1,COM,COM,,,0,,Unknown / not modeled
CSU800,CSU,FIRE,F1,800,800,,,0,,Unknown / not modeled
CSU800A,CSU,FIRE,F1,800,800,,,0,,Unknown / not modeled
CSU800B,CSU,FIRE,F1,800,800,,,0,,Unknown / not modeled
CSU800C,CSU,FIRE,F1,800,800,,,0,,Unknown / not modeled
CSU800D,CSU,FIRE,F1,800,800,,,0,,Unknown / not modeled
CSU800E,CSU,FIRE,F1,800,800,,,0,,Unknown / not modeled
CSU800F,CSU,FIRE,F1,800,800,,,0,,Unknown / not modeled
CSU800G,CSU,FIRE,F1,800,800,,,0,,Unknown / not modeled
CSU800H,CSU,FIRE,F1,800,800,,,0,,Unknown / not modeled
CSU800M,CSU,FIRE,F1,800,800,,,0,,Unknown / not modeled
CU100,ADM,FIRE,F1,100,100,,,0,,Unknown / not modeled
CW407,CW,FIRE,F1,407,407,,,0,,Unknown / not modeled
D300,ADM,FIRE,F1,301,300,,,0,,Unknown / not modeled
D302,ADM,FIRE,F1,302,302,,,0,,Unknown / not modeled
DC,DCNR,FIRE,F1,800,800,,,0,,Unknown / not modeled
DC0500,DCNR,FIRE,F1,506,506,,,0,,Unknown / not modeled
DC401,DFCO,FIRE,F1,421,421,,,0,,Unknown / not modeled
DC402,DFCO,FIRE,F1,437,437,,,0,,Unknown / not modeled
DC403,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DC404,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DC405,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DC406,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DC407,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DC408,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DC409,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DC410,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DC411,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DC412,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DC413,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DC414,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DC500,DCNR,FIRE,F1,500,500,,,0,,Unknown / not modeled
DC503,DCNR,FIRE,F1,503,503,,,0,,Unknown / not modeled
DC505,DCNR,FIRE,F1,505,505,,,0,,Unknown / not modeled
DC507,DCNR,FIRE,F1,507,507,,,0,,Unknown / not modeled
DC508,DCNR,FIRE,F1,508,508,,,0,,Unknown / not modeled
DC510,DCNR,FIRE,F1,510,510,,,0,,Unknown / not modeled
DC511,DCNR,FIRE,F1,511,511,,,0,,Unknown / not modeled
DC513,DCNR,FIRE,F1,513,513,,,0,,Unknown / not modeled
DC516,DCNR,FIRE,F1,516,516,,,0,,Unknown / not modeled
DC517,DCNR,FIRE,F1,517,517,,,0,,Unknown / not modeled
DC518,DCNR,FIRE,F1,518,518,,,0,,Unknown / not modeled
DC520,DCNR,FIRE,F1,520,520,,,0,,Unknown / not modeled
DC581,DCNR,FIRE,F1,501,501,,,0,,Unknown / not modeled
DC589,DCNR,FIRE,F1,509,509,,,0,,Unknown / not modeled
DC601,DCNR,FIRE,F1,600,600,,,0,,Unknown / not modeled
DC601B,DCNR,FIRE,F1,600,600,,,0,,Unknown / not modeled
DC606,DCNR,FIRE,F1,600,600,,,0,,Unknown / not modeled
DC613,DCNR,FIRE,F1,600,600,,,0,,Unknown / not modeled
DC615,DCNR,FIRE,F1,600,600,,,0,,Unknown / not modeled
DC615B,DCNR,FIRE,F1,600,600,,,0,,Unknown / not modeled
DC617,DCNR,FIRE,F1,600,600,,,0,,Unknown / not modeled
DC620,DCNR,FIRE,F1,600,600,,,0,,Unknown / not modeled
DC621,DCNR,FIRE,F1,600,600,,,0,,Unknown / not modeled
DC640,DCNR,FIRE,F1,600,600,,,0,,Unknown / not modeled
DC650,DCNR,FIRE,F1,600,600,,,0,,Unknown / not modeled
DC660,DCNR,FIRE,F1,600,600,,,0,,Unknown / not modeled
DC670,DCNR,FIRE,F1,600,600,,,0,,Unknown / not modeled
DC680,DCNR,FIRE,F1,600,600,,,0,,Unknown / not modeled
DC690,DCNR,FIRE,F1,600,600,,,0,,Unknown / not modeled
DC800,ADM,FIRE,F1,800,800,,,0,,Unknown / not modeled
DC800A,DCNR,FIRE,F1,800,800,,,0,,Unknown / not modeled
DC800B,DCNR,FIRE,F1,800,800,,,0,,Unknown / not modeled
DC800C,DCNR,FIRE,F1,800,800,,,0,,Unknown / not modeled
DC800D,DCNR,FIRE,F1,800,800,,,0,,Unknown / not modeled
DCN506B,ADM,FIRE,F1,506,506,,,0,,Unknown / not modeled
DCN516,ADM,FIRE,F1,516,516,,,0,,Unknown / not modeled
DCN701,ADM,FIRE,F1,701,701,,,0,,Unknown / not modeled
DCN719,ADM,FIRE,F1,719,719,,,0,,Unknown / not modeled
DCN734,ADM,FIRE,F1,734,734,,,0,,Unknown / not modeled
DCO500,DCNR,FIRE,F1,506,506,,,0,,Unknown / not modeled
DD100,ADM,FIRE,F1,100,100,,,0,,Unknown / not modeled
DFC111,DCNR,FIRE,F1,161,161,,,0,,Unknown / not modeled
DFC112,DCNR,FIRE,F1,161,161,,,0,,Unknown / not modeled
DFC120,DCNR,FIRE,F1,161,161,,,0,,Unknown / not modeled
DFC304,DCNR,FIRE,F1,304,304,,,0,,Unknown / not modeled
DFC402,DCO,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFC403,DCO,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFC404,DCO,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFC405,DCO,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFC463,DCOJ,FIRE,F1,463,463,,,0,,Unknown / not modeled
DFC495,TRNGDC,FIRE,F1,445,445,,,0,,Unknown / not modeled
DFCEMS,DC,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFCO,DFCO,FIRE,F1,440,440,,,0,,Unknown / not modeled
DFCO401,DCO,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFCO402,DCO,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFCOA,DCO,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFCOB,DCO,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFCOC,DCO,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFCP,DC,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFCSO,DC,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFCSP,DC,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFCSPS,DC,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFCSS,DC,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFCTRN,DC,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFR401,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFR402,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
DFR403,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
